"Player","BB/100","Hands","VPIP","PFR","3Bet F","Fold to F CBet","WTSD %","WSD","CBet F","CBet T"
"TooMuch07","18.21","2,206","44.65","17.52","0.00","42.11","29.90","48.94","63.73","65.52"
"omar052992","-73.67","2,199","48.80","30.33","9.76","44.17","36.85","49.73","40.51","28.17"
"mutza961","-19.67","2,191","41.26","2.28","0.00","48.65","36.41","49.86","59.26","58.33"
"gwlater23","2.00","2,191","52.94","2.93","0.00","50.00","31.80","49.74","60.00","77.78"
"ur_just_bluffin","1.96","2,190","47.35","16.45","12.50","50.99","34.17","46.31","71.43","82.14"
"Savv215","-110.22","2,188","79.71","34.95","8.45","53.51","32.91","38.74","77.68","76.84"
"zycboy1995","-2.21","2,188","23.27","17.83","9.09","45.90","27.97","48.92","57.21","52.73"
"stephiworld","-25.16","2,187","65.49","1.46","0.00","50.83","45.86","51.32","45.00","20.00"
"rockykh445","-14.21","2,185","58.30","8.41","5.56","44.73","29.06","50.77","36.04","41.67"
"RAM100581","20.38","2,180","54.77","31.18","7.89","45.21","31.12","51.97","58.28","22.99"
"ang8585","-28.53","2,179","56.53","29.93","2.94","47.84","31.87","51.03","62.14","58.82"
"venividiviciii","-13.71","2,176","27.72","18.85","14.29","61.54","30.35","55.74","58.97","46.15"
"tyco151","-61.59","2,173","51.13","20.03","1.67","51.83","33.42","50.27","74.67","59.34"
"BitcoinTrig","11.98","2,172","54.69","11.56","0.00","63.49","24.35","57.05","46.58","21.88"
"bill.weimer","-4.08","2,172","49.06","11.88","9.09","62.50","26.25","49.65","68.55","72.73"
"alex11ezz","-44.69","2,170","34.68","18.07","6.82","61.97","24.75","38.78","85.48","76.34"
"bertigans","-34.71","2,168","40.39","13.20","13.51","38.36","30.59","44.03","69.81","59.18"
"VMFA 122","-7.31","2,165","30.04","2.44","0.00","57.43","26.89","58.01","85.71","100.00"
"Toddhenry17","-38.10","2,163","42.46","7.21","7.14","41.07","26.94","41.73","78.31","100.00"
"serfasst","-30.45","2,157","36.15","6.99","8.33","57.58","25.63","42.06","88.89","72.97"
"AdamCB7","-50.32","2,154","62.39","17.06","13.73","55.12","32.21","43.31","51.02","55.77"
"beartrack665","23.99","2,153","42.76","9.10","6.06","57.69","25.18","54.55","68.52","74.36"
"HomeGame10","-3.61","2,148","37.37","9.62","10.00","76.47","25.24","49.46","67.96","77.42"
"haricanary027","-38.50","2,148","51.02","17.27","8.00","38.22","30.96","40.90","62.79","63.41"
"dreamtheatr3","-7.23","2,147","30.52","21.29","5.88","50.00","30.37","47.64","55.90","40.30"
"ACENC85","-47.18","2,145","49.86","7.88","1.89","55.00","29.00","40.19","86.81","84.62"
"DogsinaCar2","17.07","2,144","40.95","9.80","0.00","64.58","22.43","52.20","65.18","31.03"
"puffroster","-22.86","2,144","35.67","17.92","10.42","47.83","39.82","51.12","53.81","57.69"
"RexWrecks76","-55.49","2,139","40.10","10.43","10.00","71.71","26.02","50.89","58.12","52.17"
"18zookc","-23.81","2,139","56.90","7.25","5.17","66.67","29.57","50.00","51.72","60.00"
"BobTheDad","-34.02","2,137","35.55","8.29","0.00","47.71","30.56","47.81","61.90","70.59"
"BrobReborn","-20.60","2,137","35.94","22.72","12.50","43.90","34.48","48.08","42.17","45.10"
"WxTheRiver82","0.95","2,137","27.34","14.96","8.00","47.69","30.94","54.07","52.44","57.78"
"NutritionalFact","-11.18","2,136","20.66","8.42","9.52","79.31","22.24","61.34","72.28","75.86"
"vipmalg13","-39.05","2,133","28.05","14.27","4.76","44.14","36.25","52.19","44.51","46.67"
"Donnie2727","-56.13","2,128","51.79","16.64","7.46","76.82","29.36","51.22","75.53","56.34"
"kingstrohl","5.56","2,127","20.02","14.44","0.00","34.29","27.36","57.76","73.86","54.69"
"bulldog54_g","-42.85","2,127","47.57","31.64","7.32","41.49","33.56","48.83","71.04","32.69"
"wooo1259","-35.91","2,127","35.80","8.75","4.41","38.33","28.25","39.38","95.79","69.44"
"Deeznuts378","-31.44","2,126","79.94","12.75","1.61","39.53","39.98","45.72","70.00","77.78"
"MinnesotaMadMan","-37.51","2,125","28.26","1.98","3.70","45.83","31.71","49.10","79.17","100.00"
"AMR17771","-79.35","2,124","58.78","11.13","8.86","52.65","28.85","43.16","69.18","60.66"
"dkuzara","-56.19","2,121","46.80","10.40","2.27","55.00","31.32","41.69","65.87","63.41"
"MailEnhancement","-24.38","2,121","54.03","12.04","6.52","57.26","36.31","52.90","28.67","80.95"
"burth179","-16.15","2,121","33.79","15.39","0.00","59.43","31.00","48.42","67.72","67.92"
"geno464","-55.03","2,119","64.59","5.28","6.12","44.62","40.74","52.47","62.50","70.00"
"thedoyle57","8.45","2,118","58.15","3.91","7.14","39.73","35.39","47.20","55.56","100.00"
"jayblaze412","-39.24","2,118","55.38","10.00","4.08","65.73","25.63","47.80","53.49","40.00"
"Marjove1719","26.23","2,117","42.17","5.04","5.26","51.58","25.73","54.66","40.68","71.43"
"tamale1706","-31.35","2,116","48.16","2.87","7.89","46.49","27.72","47.15","87.50","50.00"
"r0wr0wr0w","-28.50","2,114","35.48","22.33","3.70","42.98","31.60","46.38","63.11","59.02"
"Nosmo King 392","-42.37","2,112","56.62","20.30","2.13","56.05","22.71","38.80","80.88","36.90"
"grimesb","-53.97","2,108","61.89","8.01","2.50","53.96","41.00","54.26","33.68","80.00"
"ziggy814","-7.09","2,108","47.93","3.80","5.13","59.20","25.05","47.53","44.00","33.33"
"ECM00","-11.15","2,105","48.39","36.18","23.08","31.67","33.42","50.20","48.25","69.74"
"Sexy3y3$","-47.91","2,105","48.68","12.93","2.13","56.79","22.50","42.73","90.91","57.69"
"linepainter59","-53.53","2,104","41.09","2.33","11.11","44.34","44.64","55.45","46.67","75.00"
"djhuggard","20.82","2,104","33.66","16.12","4.35","57.43","22.09","52.00","72.15","63.93"
"woahwaitwhat","-23.07","2,104","54.16","3.78","2.33","59.05","30.38","50.30","67.57","78.57"
"jreid106","44.71","2,103","34.38","17.93","0.00","50.00","32.71","53.51","50.54","44.74"
"dapieffe","-6.36","2,101","35.37","9.15","22.22","49.04","28.84","42.99","94.52","100.00"
"BW195018","-11.70","2,101","25.49","4.63","6.67","48.94","26.02","57.50","80.95","63.64"
"conns79","-19.72","2,096","23.93","0.83","5.88","75.00","27.91","55.83","100.00","-"
"kesslerdinho","-37.94","2,095","30.33","22.21","13.04","64.56","27.72","46.82","63.14","60.26"
"papoker430","-4.93","2,093","56.46","7.81","0.00","55.46","30.24","58.50","56.18","42.31"
"pokerdutch800","-17.97","2,093","26.45","16.50","15.38","54.22","24.91","49.62","33.33","40.91"
"Ronnymvp","-31.38","2,091","54.22","3.40","7.14","69.44","25.54","46.28","91.67","83.33"
"brownbear0439","11.94","2,088","41.53","11.09","11.11","46.23","26.32","52.56","59.84","66.67"
"NightGoat489","20.85","2,086","46.27","13.47","10.00","56.73","28.34","51.06","57.76","63.16"
"0tters_88","-23.95","2,085","30.57","19.49","18.18","46.77","31.17","51.04","53.78","26.67"
"coreybloom33","-5.30","2,082","41.10","3.73","11.54","64.57","27.69","48.40","68.75","60.00"
"Otis7198","3.63","2,078","26.49","19.50","7.69","48.33","36.38","49.23","60.73","52.83"
"roger20jonrs","-70.30","2,077","63.89","9.47","19.15","53.31","29.54","43.00","57.66","78.79"
"StarBoomer99","28.78","2,076","38.92","20.16","4.55","58.06","32.81","56.18","59.33","36.54"
"jbjb226","-10.58","2,076","61.28","0.88","3.28","67.52","16.63","44.50","77.78","66.67"
"mikeyg327","-26.12","2,075","42.26","27.36","7.14","39.61","26.14","41.75","60.37","67.14"
"Cmburker","-26.54","2,075","41.39","9.82","7.14","52.00","33.48","41.14","51.26","63.16"
"FloptheNut1106","-24.73","2,074","42.09","5.92","5.00","49.71","24.35","48.00","63.46","78.57"
"ForestGump72","-94.78","2,074","65.75","1.63","7.27","40.88","45.90","46.44","75.00","100.00"
"JimiMarshall637","-4.57","2,074","58.25","5.65","6.25","62.15","26.18","47.99","41.67","61.54"
"jeffeugg","-6.92","2,071","57.98","3.51","1.30","62.82","30.79","47.61","65.85","50.00"
"billybarr96","-32.04","2,068","28.54","16.68","4.17","70.97","21.45","53.54","69.52","61.54"
"phatnat2423","9.40","2,066","46.76","2.56","20.00","55.81","34.45","57.31","63.33","83.33"
"NL.Chip","14.21","2,066","18.03","15.54","16.67","50.00","33.15","57.14","65.79","43.10"
"smoovmont","-57.20","2,061","35.53","22.03","7.41","43.37","31.09","40.89","78.31","77.78"
"TsUponU2","-23.58","2,059","20.71","9.48","0.00","59.18","35.50","58.33","33.06","36.84"
"19Victoria72","45.29","2,059","29.41","6.26","15.38","58.27","30.99","61.58","75.36","33.33"
"Emmaj2002","-16.40","2,057","27.09","18.22","18.18","52.56","27.42","52.52","61.98","52.54"
"Nobile717","-25.34","2,057","37.21","11.28","10.71","42.31","34.40","49.03","67.74","78.95"
"jes6640","-20.87","2,053","38.58","8.20","24.32","59.12","32.47","40.79","70.97","82.14"
"BrianSteeler07","-62.98","2,048","57.90","31.74","6.15","62.75","25.07","45.32","63.77","41.77"
"bread216","-145.60","2,048","94.54","52.31","3.51","58.47","30.20","39.58","68.79","77.89"
"Cman4417","-8.11","2,046","39.53","26.51","13.33","45.83","33.16","51.21","74.43","61.72"
"CDrex21","-62.82","2,046","48.08","14.12","10.20","65.52","29.61","44.29","66.18","28.57"
"elevateres","-65.52","2,046","63.96","17.96","4.62","34.13","38.86","42.45","44.04","61.22"
"SRP33063","-129.60","2,043","77.06","15.91","6.90","49.40","38.95","41.67","64.52","82.00"
"peb5005","14.90","2,040","33.84","23.54","0.00","46.48","32.01","53.23","63.47","60.56"
"Cupcake2775","-20.28","2,040","49.15","2.36","0.00","65.12","32.71","53.45","92.31","100.00"
"pugger000","-5.97","2,040","63.98","15.17","5.15","50.00","28.74","43.33","89.66","71.21"
"mrmajickb132","-35.89","2,037","33.20","14.90","18.18","64.71","28.41","55.37","52.54","40.00"
"myfivedogs20","-8.95","2,035","21.19","5.31","0.00","54.88","36.46","64.33","75.00","66.67"
"milesay","-25.53","2,035","63.83","13.10","3.49","62.23","26.89","39.15","69.57","93.75"
"Smit1508","-32.84","2,034","37.57","25.20","6.90","37.40","35.10","44.49","57.66","42.19"
"CofairCashier","-64.17","2,033","69.61","5.50","9.84","53.37","36.15","42.08","53.57","55.56"
"billysorge","-38.74","2,030","37.15","7.14","9.52","59.33","29.06","51.97","45.21","80.00"
"NittanyLio58","-4.06","2,030","37.58","0.35","0.00","48.59","35.72","49.19","66.67","100.00"
"elchinoloco888","-27.13","2,025","52.95","29.11","6.25","39.39","27.46","45.77","51.71","66.27"
"DoobyDonkey","-21.90","2,020","42.14","5.87","8.57","56.91","27.44","51.69","63.89","52.17"
"Armagon70","6.00","2,018","37.44","27.62","6.90","55.88","27.34","41.28","91.17","65.49"
"Qdizzzy99","-1.84","2,018","55.37","12.37","18.42","50.00","32.62","49.04","58.46","47.06"
"TallRob104","-7.49","2,017","43.68","9.74","0.00","59.83","21.97","47.03","84.54","70.27"
"jimpano26","-8.68","2,014","52.01","13.93","3.57","67.13","28.20","48.12","59.24","61.11"
"FrostyFish313","-0.54","2,006","27.31","3.00","0.00","55.10","23.48","60.14","72.41","100.00"
"jfannon91","5.65","2,005","53.98","18.10","10.87","56.02","32.00","52.23","44.62","63.64"
"MilkyPA","-12.09","2,003","41.02","9.72","2.94","57.86","28.57","52.61","67.35","59.26"
"i2wenty7","-16.71","2,003","53.67","2.86","2.56","50.96","35.77","55.11","66.67","54.55"
"The Crontz420","-35.48","2,003","58.77","8.63","9.09","46.58","22.89","47.52","79.71","42.11"
"Waifer766","-44.24","1,999","53.40","14.86","6.85","58.27","30.28","44.55","85.96","83.12"
"bluffenuff69","-31.01","1,996","35.91","7.08","8.70","54.01","28.72","52.78","76.92","83.33"
"Sluke013","46.24","1,996","29.94","18.89","8.70","41.38","29.90","49.44","71.43","41.38"
"cavaliereternal","0.66","1,996","32.53","14.75","16.00","35.90","30.84","51.05","52.76","60.00"
"freewilly2157","-1.95","1,995","41.18","6.33","9.52","46.62","28.05","50.86","84.13","39.29"
"Lord_Brick68","-13.81","1,991","40.41","18.34","5.00","50.94","25.03","52.15","56.36","53.66"
"Stormrts27","-11.77","1,990","39.97","2.48","0.00","63.10","22.56","44.86","63.33","87.50"
"DrewSwagoo","-12.28","1,989","30.30","23.05","6.25","49.23","28.42","53.70","67.82","49.38"
"Jcrowe338","-19.94","1,988","27.07","18.39","10.34","40.63","31.28","47.37","81.11","78.79"
"HEAVEN401983","-59.14","1,987","34.31","5.74","12.50","43.18","34.95","47.88","73.58","77.78"
"manwithaces07","-95.89","1,986","49.84","21.23","7.69","57.02","30.95","37.76","70.79","86.36"
"JumperBoxers","-49.30","1,984","39.38","18.51","3.03","35.09","33.20","44.27","80.23","54.39"
"QuAke1395","-29.68","1,981","39.34","13.58","4.88","68.92","23.77","53.61","53.06","78.79"
"bullsh$t4u","-7.44","1,979","59.79","15.69","0.00","61.50","25.44","56.90","49.35","22.86"
"cocopepper","-14.83","1,978","28.08","10.98","6.25","37.00","30.12","51.03","66.67","77.14"
"shiplax120811","-63.48","1,978","58.25","8.71","3.08","67.39","29.55","53.67","67.01","89.19"
"Jackmoves717","18.15","1,977","49.79","14.69","4.17","40.89","34.85","47.35","72.02","81.25"
"ckos279","-27.71","1,976","32.20","22.20","0.00","48.24","31.24","53.63","42.92","56.10"
"mandalin814","-109.74","1,975","66.75","28.25","11.11","46.15","34.09","38.33","64.88","54.93"
"SSON_OF_DADD","4.39","1,975","32.06","1.39","11.11","75.81","23.56","62.18","88.89","60.00"
"Vonpepperton","-16.53","1,975","41.29","10.24","5.26","58.74","25.96","54.68","53.06","20.00"
"GONZOO97","-79.35","1,973","68.65","12.08","2.63","52.96","26.21","34.76","76.19","60.42"
"~~JulioE68~~","-7.03","1,972","26.64","3.32","0.00","49.41","22.62","56.52","82.86","69.23"
"NoBiscuit616","16.35","1,967","25.52","9.30","16.67","71.67","23.54","50.38","67.02","62.50"
"KINGZ -&-QWEENZ","-63.28","1,963","55.84","11.97","8.47","35.44","38.65","43.50","59.85","46.51"
"grummin","-1.11","1,963","41.06","22.05","6.90","46.36","33.24","47.70","66.15","54.55"
"poeboy73","-8.59","1,960","44.89","8.05","5.88","63.19","25.73","48.78","66.67","78.57"
"Msundh","-11.53","1,958","23.56","17.38","7.69","47.95","23.25","51.61","68.10","55.32"
"trojanzorse","-14.35","1,958","26.65","5.58","0.00","67.78","30.25","57.50","64.15","27.78"
"PPmilk301","-5.08","1,955","43.77","29.44","5.26","50.48","33.59","49.03","35.86","62.50"
"Nate101110","-98.76","1,953","80.55","15.94","17.74","35.77","32.04","38.06","61.08","55.26"
"jetsjetsjets420","-17.72","1,952","55.99","6.33","7.32","62.66","23.58","40.61","63.01","77.27"
"Pipeliner812","-25.28","1,951","35.08","17.82","13.79","49.23","30.90","53.14","81.55","46.03"
"loyalmilli","-176.82","1,951","82.53","25.49","2.00","45.65","36.06","38.48","51.84","68.63"
"bobmoyo","9.86","1,947","39.40","4.44","5.88","64.76","30.31","58.04","35.56","66.67"
"Houndfish","-1.85","1,945","32.86","5.32","0.00","57.14","24.93","59.66","90.38","65.22"
"PeteyWheatstraw","-59.47","1,944","35.13","15.15","18.18","48.48","32.62","45.65","64.58","65.91"
"JimBrownskii","-31.19","1,944","31.13","20.44","4.17","38.39","30.22","53.40","78.17","55.56"
"CanCagT","-19.61","1,943","48.27","8.07","3.03","54.36","31.67","45.61","64.56","50.00"
"albahrad","-98.84","1,941","56.09","28.57","33.33","46.48","37.20","42.97","54.76","60.00"
"Hockeypap299","-20.56","1,941","38.97","14.25","0.00","53.66","29.56","45.16","53.47","78.13"
"toastedbagelz","-17.81","1,936","44.12","4.57","0.00","52.22","34.53","58.25","81.25","90.91"
"Chawncy_R_Wiser","28.53","1,936","25.89","19.85","9.52","59.18","22.98","61.90","50.85","47.83"
"jimis3letters","-14.68","1,936","30.25","14.78","7.69","68.67","24.77","43.18","62.61","61.11"
"Four20Sixty9","-26.10","1,935","27.37","23.65","0.00","49.02","30.89","43.36","56.38","67.12"
"joaomanuel69","-17.60","1,935","57.13","7.30","9.09","54.17","31.24","54.47","95.12","90.91"
"Delcophil610","-16.70","1,934","29.30","15.61","6.25","51.38","29.60","54.24","56.89","48.72"
"tr3ykingz","-110.81","1,933","63.09","11.58","5.56","38.24","30.34","36.71","90.00","90.91"
"4133gobirds","9.76","1,933","26.05","18.94","0.00","54.00","32.47","59.60","52.54","38.64"
"avan1911","-1.85","1,933","32.62","6.57","4.76","53.42","28.19","52.98","73.81","77.78"
"getcheesed","19.10","1,929","44.49","15.19","11.11","57.52","28.36","55.65","62.59","77.08"
"AKAZD721","-23.87","1,926","37.07","17.56","15.38","49.07","30.23","52.74","70.75","59.46"
"tylermsj55","-64.80","1,922","61.65","15.69","5.56","36.13","34.54","44.09","62.94","80.77"
"RustyIB","-46.53","1,920","38.60","14.03","7.14","59.66","24.87","49.19","56.55","55.56"
"DblSplitG2","-7.36","1,919","29.21","5.82","9.09","48.96","29.04","51.12","81.40","52.63"
"kindofaboss","-11.41","1,918","47.90","12.34","0.00","51.35","31.73","46.86","62.79","48.72"
"PSHHH_unreal","-29.56","1,918","19.88","8.52","0.00","54.41","29.07","61.36","44.44","90.91"
"019Delta","-37.97","1,911","38.60","3.00","9.52","45.64","33.26","59.79","50.00","44.44"
"CUPcutter18","19.61","1,906","48.74","4.41","16.00","60.21","22.83","45.70","75.00","77.78"
"mylesm2","-49.26","1,903","36.85","24.73","0.00","40.74","30.98","51.30","65.38","81.67"
"vcampana11","19.17","1,903","45.64","8.99","0.00","60.00","32.18","53.82","59.62","32.43"
"cheese120890","21.25","1,903","38.49","22.97","8.82","73.33","24.68","47.95","61.35","55.17"
"jc050413","48.36","1,901","39.79","9.68","4.00","50.41","30.65","59.51","37.50","80.00"
"Rovert_05","-20.47","1,900","38.08","8.02","28.57","64.75","30.90","50.91","69.23","84.21"
"Johnthundr","-30.64","1,900","36.11","20.76","3.45","49.56","33.63","50.67","60.20","52.94"
"Lovemarket","-43.68","1,899","51.62","24.22","15.00","33.53","39.15","43.48","50.00","69.23"
"Tarzan4trees","27.74","1,899","23.58","11.18","22.73","70.37","24.80","51.59","61.21","75.00"
"GrandpaVern84","18.22","1,898","52.15","26.97","3.45","46.76","34.33","49.03","57.31","48.48"
"Bugsyfox21","-23.41","1,896","33.68","20.89","20.00","32.79","34.62","48.54","61.54","61.97"
"LarryJanuary","4.62","1,895","22.12","18.68","20.00","40.91","32.00","58.04","60.54","44.44"
"joshuacf13","-12.32","1,895","38.19","26.23","5.26","39.78","28.08","49.13","55.60","54.79"
"Deussing22","-166.29","1,894","48.81","16.24","8.11","47.20","31.58","38.54","55.97","36.84"
"yeto75","-168.74","1,890","58.61","18.79","14.04","45.11","41.12","37.22","65.30","82.35"
"theyALLfloat75","25.63","1,890","30.92","20.82","10.34","47.19","26.13","54.17","76.92","80.60"
"offbeatbets","27.23","1,890","30.37","4.21","21.05","56.92","29.68","57.07","83.33","62.50"
"jd1789558","-45.89","1,889","24.70","17.45","13.33","50.00","33.86","48.34","55.56","66.04"
"TheGMan39","34.72","1,889","52.24","22.37","9.30","52.29","32.18","51.96","66.67","49.35"
"pokamillz","-15.12","1,887","54.82","8.24","0.00","41.67","35.61","50.92","64.00","72.73"
"adicarolis","16.36","1,886","50.14","22.30","12.20","62.50","29.65","52.69","72.46","63.51"
"BBomber73","-32.51","1,885","49.73","13.35","0.00","55.56","35.30","47.06","68.55","46.67"
"Smallblind1987","12.36","1,880","49.21","10.80","5.88","52.78","24.65","40.52","52.94","64.52"
"bambam061600","25.56","1,879","33.06","7.05","13.04","56.52","31.87","54.08","79.31","69.57"
"Rise10911","-39.70","1,874","54.90","9.88","12.12","44.10","30.39","43.64","47.17","68.18"
"BWhale111","-5.36","1,874","40.07","15.94","5.56","48.04","27.67","42.64","61.90","64.44"
"HMS0307","21.12","1,872","47.33","22.59","5.00","52.11","24.57","46.04","60.00","38.00"
"ffbigfoot1","-43.24","1,872","42.87","25.56","4.00","46.25","30.68","44.49","53.94","68.63"
"amrk1111","-55.09","1,870","48.91","23.16","13.51","33.14","34.40","41.53","60.25","78.57"
"dkallday89","1.15","1,869","71.27","10.46","0.00","51.21","20.57","48.69","59.46","65.38"
"blitzen eagle76","-7.10","1,863","23.73","2.68","0.00","66.67","29.81","60.25","50.00","50.00"
"alecmanzi18","-27.31","1,859","49.44","24.83","8.57","33.06","32.90","41.01","34.09","45.71"
